InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540598,POST,POSTAGE,13,2025-06-14 19:37:48,18.0,12416.0,EIRE
549643,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2025-07-27 05:17:21,2.3,13930.0,United Kingdom
540107,20725,LUNCH BAG RED RETROSPOT,19,2025-10-06 21:15:52,1.65,16072.0,Germany
562047,22423,REGENCY CAKESTAND 3 TIER,5,2025-07-21 16:56:50,11.48,,United Kingdom
559142,20725,LUNCH BAG RED RETROSPOT,16,2025-08-23 01:25:57,1.65,12778.0,Germany
C544814,20725,LUNCH BAG RED RETROSPOT,-15,2025-11-02 10:15:01,1.65,16061.0,United Kingdom
565112,20725,LUNCH BAG RED RETROSPOT,16,2025-12-28 20:01:01,1.65,13166.0,United Kingdom
561826,20725,LUNCH BAG RED RETROSPOT,2,2025-02-09 12:46:46,1.65,16447.0,United Kingdom
567837,20725,LUNCH BAG RED RETROSPOT,9,2025-09-18 14:03:43,1.65,15399.0,Spain
545519,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-03-24 08:59:34,2.8,12759.0,United Kingdom
541940,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-03-13 00:55:05,2.3,14101.0,Germany
552332,85099B,JUMBO BAG RED RETROSPOT,14,2025-10-17 21:15:07,2.08,16911.0,United Kingdom
545014,85099B,JUMBO BAG RED RETROSPOT,13,2025-01-26 18:05:15,2.08,14596.0,United Kingdom
561132,22423,REGENCY CAKESTAND 3 TIER,5,2025-11-06 06:31:07,12.75,16128.0,United Kingdom
550466,20725,LUNCH BAG RED RETROSPOT,16,2025-10-09 05:48:04,1.65,16489.0,Netherlands
557340,20725,LUNCH BAG RED RETROSPOT,10,2025-12-30 12:26:04,1.65,12183.0,EIRE
541840,POST,POSTAGE,19,2025-09-01 19:07:47,19.8,17588.0,United Kingdom
538913,85099B,JUMBO BAG RED RETROSPOT,10,2025-11-15 02:05:01,2.29,,France
567879,20725,LUNCH BAG RED RETROSPOT,11,2025-02-13 15:01:25,1.65,,United Kingdom
551183,20725,LUNCH BAG RED RETROSPOT,12,2025-11-21 20:19:36,1.82,14800.0,United Kingdom
540738,POST,POSTAGE,17,2025-02-28 11:48:57,16.2,15461.0,United Kingdom
563603,20725,LUNCH BAG RED RETROSPOT,18,2025-04-25 01:16:09,1.65,14163.0,United Kingdom
540512,22423,REGENCY CAKESTAND 3 TIER,12,2025-02-16 00:33:40,14.02,17119.0,United Kingdom
569890,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-05-27 03:53:25,2.3,12704.0,France
549125,POST,POSTAGE,2,2025-10-01 21:21:07,19.8,17376.0,United Kingdom
551871,20725,LUNCH BAG RED RETROSPOT,2,2025-04-08 10:59:24,1.48,13244.0,Spain
544817,20725,LUNCH BAG RED RETROSPOT,14,2025-10-28 03:32:29,1.82,17298.0,Germany
538921,20725,LUNCH BAG RED RETROSPOT,7,2025-08-10 21:43:02,1.48,12147.0,EIRE
549898,20725,LUNCH BAG RED RETROSPOT,9,2025-08-18 19:54:45,1.65,12082.0,Germany
548450,20725,LUNCH BAG RED RETROSPOT,12,2025-12-09 03:31:37,1.82,12558.0,Spain
551233,POST,POSTAGE,5,2025-06-07 16:30:57,19.8,15287.0,United Kingdom
552657,POST,POSTAGE,7,2025-05-06 07:56:10,18.0,13597.0,United Kingdom
557440,85099B,JUMBO BAG RED RETROSPOT,1,2025-12-30 01:40:11,2.29,15587.0,United Kingdom
538496,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-07-23 01:29:17,2.3,16919.0,Spain
548327,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-08-13 13:00:47,2.3,12162.0,United Kingdom
565384,85099B,JUMBO BAG RED RETROSPOT,4,2025-04-19 20:14:38,1.87,15159.0,Germany
568361,20725,LUNCH BAG RED RETROSPOT,12,2025-03-20 23:04:55,1.65,16435.0,France
554318,20725,LUNCH BAG RED RETROSPOT,3,2025-03-03 16:55:47,1.82,14546.0,United Kingdom
548449,85099B,JUMBO BAG RED RETROSPOT,15,2025-03-23 22:08:50,2.29,17550.0,Spain
550147,22423,REGENCY CAKESTAND 3 TIER,5,2025-03-13 05:39:27,12.75,15972.0,United Kingdom
562594,85099B,JUMBO BAG RED RETROSPOT,6,2025-09-30 03:30:40,1.87,12207.0,United Kingdom
549504,20725,LUNCH BAG RED RETROSPOT,17,2025-01-22 02:39:17,1.48,15249.0,Germany
568126,21977,PACK OF 60 PINK PAISLEY CAKE CASES,15,2025-08-18 04:09:23,0.55,14303.0,United Kingdom
536962,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-12-13 18:05:31,2.8,12789.0,United Kingdom
556602,85099B,JUMBO BAG RED RETROSPOT,12,2025-10-07 03:41:13,2.29,17702.0,United Kingdom
553641,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-05-28 10:22:42,0.55,13335.0,United Kingdom
551354,85099B,JUMBO BAG RED RETROSPOT,4,2025-01-22 18:08:53,2.29,,France
552169,20725,LUNCH BAG RED RETROSPOT,6,2025-11-01 22:14:45,1.65,13335.0,Spain
541401,POST,POSTAGE,19,2025-01-02 03:51:29,16.2,16938.0,United Kingdom
547760,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-09-06 04:28:42,2.55,15599.0,United Kingdom
548016,22423,REGENCY CAKESTAND 3 TIER,14,2025-09-02 01:32:59,11.48,16919.0,United Kingdom
558395,85099B,JUMBO BAG RED RETROSPOT,17,2025-03-12 02:41:35,2.08,14769.0,Spain
556339,22423,REGENCY CAKESTAND 3 TIER,16,2025-09-28 09:22:04,12.75,12701.0,France
549975,85099B,JUMBO BAG RED RETROSPOT,8,2025-03-06 07:32:54,2.08,14325.0,United Kingdom
553588,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-03-24 23:12:19,2.3,13198.0,United Kingdom
555439,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-10-24 10:39:49,2.8,15339.0,Spain
C537604,20725,LUNCH BAG RED RETROSPOT,-3,2025-12-24 07:23:53,1.65,,Spain
566091,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-04-07 11:15:44,2.8,17820.0,United Kingdom
566342,20725,LUNCH BAG RED RETROSPOT,10,2025-12-03 17:22:53,1.65,14263.0,EIRE
548372,22423,REGENCY CAKESTAND 3 TIER,6,2025-11-30 08:06:08,12.75,,United Kingdom
C561876,22423,REGENCY CAKESTAND 3 TIER,-10,2025-10-08 03:27:18,12.75,17906.0,United Kingdom
C549529,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-7,2025-02-21 10:05:52,2.55,15121.0,France
538299,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-04-20 14:54:27,2.3,13022.0,United Kingdom
565440,85099B,JUMBO BAG RED RETROSPOT,11,2025-09-05 07:35:31,2.29,14882.0,United Kingdom
545100,20725,LUNCH BAG RED RETROSPOT,19,2025-12-31 13:56:52,1.65,13528.0,Spain
548175,POST,POSTAGE,8,2025-10-25 07:47:09,16.2,16299.0,EIRE
555575,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-06-03 21:42:00,2.8,15442.0,United Kingdom
550938,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-03-27 21:18:15,2.3,16381.0,Germany
545037,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-12-17 17:11:50,2.55,17640.0,EIRE
C563227,20725,LUNCH BAG RED RETROSPOT,-11,2025-04-11 20:06:05,1.82,16374.0,Germany
548104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-05-05 02:53:55,2.55,14043.0,Netherlands
556123,22423,REGENCY CAKESTAND 3 TIER,5,2025-12-19 15:40:36,11.48,13209.0,France
558626,POST,POSTAGE,5,2025-07-25 09:42:54,16.2,15176.0,United Kingdom
567752,20725,LUNCH BAG RED RETROSPOT,7,2025-04-07 18:39:32,1.65,14694.0,United Kingdom
552283,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-01-02 00:00:48,0.55,13878.0,EIRE
552002,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-06-06 04:30:21,2.55,16867.0,Netherlands
567046,85099B,JUMBO BAG RED RETROSPOT,14,2025-12-26 05:47:02,2.08,17456.0,United Kingdom
552286,22423,REGENCY CAKESTAND 3 TIER,2,2025-06-07 13:22:17,12.75,14289.0,United Kingdom
546126,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2025-09-13 23:18:42,0.61,16085.0,France
537459,20725,LUNCH BAG RED RETROSPOT,7,2025-04-03 21:30:37,1.48,17905.0,United Kingdom
547044,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-10-11 10:56:16,2.8,12071.0,United Kingdom
542708,POST,POSTAGE,1,2025-10-11 00:01:38,19.8,14188.0,Spain
546363,85099B,JUMBO BAG RED RETROSPOT,15,2025-08-11 20:49:18,1.87,16426.0,EIRE
554359,20725,LUNCH BAG RED RETROSPOT,16,2025-10-09 13:44:21,1.48,14986.0,Spain
553844,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-07-31 00:34:10,2.55,16751.0,Germany
542361,85099B,JUMBO BAG RED RETROSPOT,3,2025-05-19 15:28:59,1.87,14847.0,United Kingdom
551779,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-09-27 21:07:16,2.8,12386.0,Spain
551421,20725,LUNCH BAG RED RETROSPOT,2,2025-11-01 20:54:01,1.65,14601.0,United Kingdom
537456,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-11-03 21:20:43,2.8,14427.0,United Kingdom
545632,22423,REGENCY CAKESTAND 3 TIER,15,2025-03-19 23:24:51,11.48,17073.0,Spain
560573,20725,LUNCH BAG RED RETROSPOT,13,2025-09-04 15:40:56,1.48,12884.0,France
536707,20725,LUNCH BAG RED RETROSPOT,2,2025-01-02 14:41:52,1.65,12931.0,Spain
546231,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-07-28 02:47:24,0.61,12848.0,United Kingdom
C552153,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-14,2025-07-28 15:10:32,0.61,15405.0,Netherlands
541661,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-05-13 21:01:27,0.61,17973.0,Germany
557973,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,2025-12-29 19:30:41,0.55,15711.0,Germany
560336,85099B,JUMBO BAG RED RETROSPOT,4,2025-11-19 21:35:48,1.87,16897.0,Netherlands
547499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-01-15 04:04:52,2.55,17107.0,United Kingdom
543827,85099B,JUMBO BAG RED RETROSPOT,1,2025-03-18 04:49:30,2.08,15603.0,France
562401,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-03-17 20:35:54,2.55,15655.0,Germany
543311,85099B,JUMBO BAG RED RETROSPOT,3,2025-11-24 22:33:50,2.29,13458.0,EIRE
540965,85099B,JUMBO BAG RED RETROSPOT,2,2025-07-09 12:37:37,2.29,17760.0,Spain
537122,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-09-24 21:08:41,2.8,16726.0,France
539103,20725,LUNCH BAG RED RETROSPOT,5,2025-10-23 16:22:13,1.82,17233.0,United Kingdom
565635,20725,LUNCH BAG RED RETROSPOT,19,2025-10-08 04:55:01,1.65,17902.0,United Kingdom
567784,21977,PACK OF 60 PINK PAISLEY CAKE CASES,18,2025-02-02 12:09:40,0.61,14092.0,Netherlands
554559,POST,POSTAGE,4,2025-02-21 09:27:06,16.2,12862.0,Netherlands
567336,22423,REGENCY CAKESTAND 3 TIER,16,2025-05-25 18:57:34,11.48,17159.0,Netherlands
560034,22423,REGENCY CAKESTAND 3 TIER,1,2025-05-04 08:04:49,12.75,14837.0,United Kingdom
549822,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-09-30 04:12:44,2.3,,United Kingdom
560251,21977,PACK OF 60 PINK PAISLEY CAKE CASES,13,2025-02-27 11:57:26,0.61,16166.0,France
550277,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-05-16 11:52:18,2.3,13543.0,France
568705,20725,LUNCH BAG RED RETROSPOT,2,2025-03-28 21:20:09,1.65,14128.0,United Kingdom
564935,22423,REGENCY CAKESTAND 3 TIER,3,2025-03-10 00:11:45,12.75,,Germany
564721,85099B,JUMBO BAG RED RETROSPOT,13,2025-03-05 20:59:03,2.08,14365.0,United Kingdom
554037,85099B,JUMBO BAG RED RETROSPOT,5,2025-03-13 05:04:07,1.87,13690.0,United Kingdom
553621,22423,REGENCY CAKESTAND 3 TIER,5,2025-07-25 04:12:58,14.02,,United Kingdom
539981,20725,LUNCH BAG RED RETROSPOT,4,2025-05-30 10:02:13,1.82,15897.0,United Kingdom
558193,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-06-08 13:13:37,0.55,12211.0,United Kingdom
539905,20725,LUNCH BAG RED RETROSPOT,17,2025-06-24 22:18:45,1.48,12561.0,Netherlands
554376,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-09-28 12:49:00,0.55,12255.0,France
540458,85099B,JUMBO BAG RED RETROSPOT,1,2025-11-11 03:29:22,1.87,16405.0,Netherlands
552183,85099B,JUMBO BAG RED RETROSPOT,5,2025-07-12 10:48:34,2.08,12175.0,United Kingdom
562546,20725,LUNCH BAG RED RETROSPOT,17,2025-08-23 22:05:37,1.82,14518.0,United Kingdom
546484,85099B,JUMBO BAG RED RETROSPOT,11,2025-09-27 17:09:10,2.29,12727.0,United Kingdom
556464,85099B,JUMBO BAG RED RETROSPOT,1,2025-09-09 05:13:33,2.29,15523.0,Germany
544838,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-02-19 15:30:11,2.55,12206.0,United Kingdom
546192,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-12-25 17:36:30,0.5,12155.0,France
542215,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-03-02 06:36:09,2.55,14466.0,EIRE
541510,POST,POSTAGE,9,2025-05-31 12:40:18,18.0,16172.0,Spain
548649,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-08-27 08:21:22,2.3,12657.0,United Kingdom
540197,85099B,JUMBO BAG RED RETROSPOT,2,2025-05-28 04:20:40,2.29,14975.0,United Kingdom
566312,22423,REGENCY CAKESTAND 3 TIER,5,2025-03-30 21:19:15,12.75,16861.0,United Kingdom
561207,22423,REGENCY CAKESTAND 3 TIER,16,2025-12-04 07:41:34,14.02,15751.0,United Kingdom
543535,22423,REGENCY CAKESTAND 3 TIER,16,2025-01-27 07:49:06,14.02,16501.0,France
566119,20725,LUNCH BAG RED RETROSPOT,5,2025-03-31 02:26:08,1.65,13894.0,United Kingdom
548421,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-12-29 10:39:28,2.3,17652.0,France
554056,22423,REGENCY CAKESTAND 3 TIER,17,2025-09-24 15:26:59,12.75,12874.0,United Kingdom
559765,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2025-02-01 23:20:58,2.55,15631.0,Netherlands
562272,22423,REGENCY CAKESTAND 3 TIER,15,2025-10-03 18:36:58,12.75,,Netherlands
536263,POST,POSTAGE,11,2025-12-20 20:34:29,18.0,12190.0,United Kingdom
545626,85099B,JUMBO BAG RED RETROSPOT,19,2025-02-05 23:41:37,2.29,17663.0,Spain
547444,20725,LUNCH BAG RED RETROSPOT,14,2025-06-01 16:46:30,1.48,16213.0,United Kingdom
555912,85099B,JUMBO BAG RED RETROSPOT,16,2025-06-20 20:34:23,1.87,13366.0,France
565661,85099B,JUMBO BAG RED RETROSPOT,8,2025-02-17 07:17:47,2.29,12314.0,Spain
550893,20725,LUNCH BAG RED RETROSPOT,5,2025-03-15 17:09:46,1.65,16055.0,EIRE
551758,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-03-05 15:05:23,2.8,15270.0,EIRE
538981,20725,LUNCH BAG RED RETROSPOT,8,2025-03-09 10:50:05,1.82,12299.0,United Kingdom
553887,85099B,JUMBO BAG RED RETROSPOT,7,2025-05-28 15:24:30,1.87,17916.0,EIRE
552570,85099B,JUMBO BAG RED RETROSPOT,14,2025-06-19 17:18:05,2.08,16308.0,France
557647,POST,POSTAGE,12,2025-03-28 09:52:38,16.2,14775.0,United Kingdom
564790,22423,REGENCY CAKESTAND 3 TIER,7,2025-04-16 20:13:14,11.48,13430.0,United Kingdom
555284,POST,POSTAGE,5,2025-03-12 00:52:00,16.2,,EIRE
537760,POST,POSTAGE,11,2025-10-18 07:46:41,19.8,14709.0,Germany
563786,22423,REGENCY CAKESTAND 3 TIER,7,2025-03-19 08:47:48,11.48,12342.0,United Kingdom
552221,85099B,JUMBO BAG RED RETROSPOT,5,2025-11-28 19:55:53,2.08,14206.0,Spain
552541,20725,LUNCH BAG RED RETROSPOT,5,2025-07-16 12:11:42,1.65,13304.0,Germany
565690,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-10-20 22:23:23,2.55,12677.0,United Kingdom
556053,20725,LUNCH BAG RED RETROSPOT,8,2025-08-21 22:48:12,1.48,12755.0,United Kingdom
562862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-04-08 11:00:18,2.55,14073.0,Germany
565924,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-08-08 17:27:35,2.55,14295.0,France
552777,85099B,JUMBO BAG RED RETROSPOT,2,2025-04-11 05:54:32,2.08,14100.0,Germany
569403,20725,LUNCH BAG RED RETROSPOT,14,2025-02-13 02:35:24,1.65,16139.0,United Kingdom
541825,20725,LUNCH BAG RED RETROSPOT,19,2025-04-03 11:47:10,1.82,15132.0,France
C565623,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-7,2025-04-11 07:14:02,0.55,13156.0,France
564849,22423,REGENCY CAKESTAND 3 TIER,17,2025-02-19 17:32:23,11.48,17834.0,EIRE
539390,85099B,JUMBO BAG RED RETROSPOT,12,2025-01-09 12:31:13,2.08,16380.0,United Kingdom
541206,22423,REGENCY CAKESTAND 3 TIER,6,2025-12-11 03:15:13,14.02,14820.0,France
537256,22423,REGENCY CAKESTAND 3 TIER,11,2025-07-07 10:49:36,12.75,12295.0,United Kingdom
545411,22423,REGENCY CAKESTAND 3 TIER,3,2025-05-27 09:38:34,12.75,17486.0,United Kingdom
569710,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2025-12-06 00:07:22,0.55,,France
540225,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2025-03-24 13:04:43,2.8,14769.0,France
537147,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2025-05-28 22:26:32,2.3,12970.0,United Kingdom
551606,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-11-06 21:31:13,0.61,12645.0,EIRE
548018,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-08-19 21:41:49,2.8,13739.0,United Kingdom
557392,POST,POSTAGE,12,2025-05-26 21:27:14,19.8,13380.0,United Kingdom
556621,85099B,JUMBO BAG RED RETROSPOT,5,2025-04-04 22:10:11,2.08,13255.0,United Kingdom
564122,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-01-13 02:20:26,2.8,,United Kingdom
550107,POST,POSTAGE,17,2025-02-01 10:17:07,16.2,12279.0,France
551685,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2025-03-01 13:04:54,0.55,,EIRE
536769,20725,LUNCH BAG RED RETROSPOT,3,2025-10-15 20:00:03,1.82,17226.0,France
569004,85099B,JUMBO BAG RED RETROSPOT,6,2025-08-22 08:57:20,2.08,17194.0,United Kingdom
543250,85099B,JUMBO BAG RED RETROSPOT,15,2025-06-08 17:00:17,2.29,12050.0,United Kingdom
556259,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2025-10-13 18:44:52,0.55,16071.0,United Kingdom
565942,85099B,JUMBO BAG RED RETROSPOT,6,2025-02-28 12:16:54,2.08,17946.0,France
556549,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,2025-03-18 05:47:17,0.55,15469.0,United Kingdom
557263,22423,REGENCY CAKESTAND 3 TIER,1,2025-05-24 01:51:04,14.02,,United Kingdom
541959,22423,REGENCY CAKESTAND 3 TIER,12,2025-12-01 10:40:32,12.75,14947.0,EIRE
560106,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-08-13 04:01:42,2.8,13279.0,France
542463,20725,LUNCH BAG RED RETROSPOT,3,2025-11-07 15:27:29,1.65,14383.0,United Kingdom
559520,85099B,JUMBO BAG RED RETROSPOT,17,2025-04-01 05:43:03,2.08,17621.0,United Kingdom
555605,POST,POSTAGE,19,2025-11-06 21:02:35,16.2,15673.0,Germany
552645,22423,REGENCY CAKESTAND 3 TIER,17,2025-01-27 21:30:06,11.48,14585.0,United Kingdom
560509,85099B,JUMBO BAG RED RETROSPOT,14,2025-03-25 20:04:15,2.29,12747.0,United Kingdom
560472,22423,REGENCY CAKESTAND 3 TIER,9,2025-07-10 15:58:07,11.48,17437.0,Spain
542960,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2025-01-19 02:46:35,0.5,12975.0,United Kingdom
C548768,20725,LUNCH BAG RED RETROSPOT,-18,2025-11-10 23:35:33,1.48,16329.0,United Kingdom
552456,85099B,JUMBO BAG RED RETROSPOT,11,2025-11-13 01:34:51,2.08,,United Kingdom
541159,85099B,JUMBO BAG RED RETROSPOT,9,2025-07-17 13:35:39,1.87,13671.0,United Kingdom
548110,20725,LUNCH BAG RED RETROSPOT,8,2025-04-22 19:18:05,1.65,13027.0,United Kingdom
537408,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2025-02-06 02:01:58,2.8,,United Kingdom
550917,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,2025-08-14 11:55:34,0.55,,Germany
542995,20725,LUNCH BAG RED RETROSPOT,16,2025-07-16 11:27:58,1.65,14499.0,United Kingdom
543552,22423,REGENCY CAKESTAND 3 TIER,11,2025-10-05 04:43:44,14.02,12148.0,Spain
563825,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,2025-08-08 02:40:58,0.61,13584.0,Netherlands
540784,20725,LUNCH BAG RED RETROSPOT,3,2025-02-16 21:50:17,1.65,12961.0,United Kingdom
540104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-02-14 21:37:57,2.3,14410.0,United Kingdom
546897,22423,REGENCY CAKESTAND 3 TIER,5,2025-10-13 02:15:02,14.02,17415.0,EIRE
536798,85099B,JUMBO BAG RED RETROSPOT,8,2025-02-28 06:40:56,2.29,17776.0,Netherlands
565543,20725,LUNCH BAG RED RETROSPOT,3,2025-12-09 09:24:50,1.65,17985.0,Spain
569555,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-02-08 04:44:04,0.5,12676.0,United Kingdom
563377,85099B,JUMBO BAG RED RETROSPOT,4,2025-09-23 01:35:45,1.87,14925.0,United Kingdom
563176,22423,REGENCY CAKESTAND 3 TIER,3,2025-12-22 12:16:44,12.75,12273.0,United Kingdom
539456,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-06-11 10:36:30,2.55,14972.0,EIRE
554855,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-01-21 19:22:12,2.8,15460.0,Germany
538985,22423,REGENCY CAKESTAND 3 TIER,19,2025-11-16 07:07:00,11.48,16640.0,United Kingdom
546227,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-03-10 12:14:54,2.55,14018.0,Germany
552760,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-07-12 07:32:07,2.8,12217.0,United Kingdom
559171,21977,PACK OF 60 PINK PAISLEY CAKE CASES,16,2025-12-26 00:55:01,0.5,14724.0,Germany
545430,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2025-09-29 17:27:45,0.61,,United Kingdom
544709,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-01-17 17:49:51,2.3,15745.0,Germany
563996,21977,PACK OF 60 PINK PAISLEY CAKE CASES,11,2025-10-27 15:56:08,0.55,12598.0,France
543623,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-02-28 00:49:03,2.3,15679.0,France
552530,85099B,JUMBO BAG RED RETROSPOT,6,2025-10-01 16:42:58,2.29,14405.0,United Kingdom
545751,POST,POSTAGE,17,2025-08-15 14:30:18,18.0,16434.0,EIRE
C564992,85099B,JUMBO BAG RED RETROSPOT,-17,2025-04-16 10:35:02,2.08,17902.0,France
554184,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2025-06-04 14:48:23,2.55,13365.0,United Kingdom
539678,85099B,JUMBO BAG RED RETROSPOT,2,2025-02-13 02:39:33,2.08,16521.0,United Kingdom
C541030,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-14,2025-12-27 05:00:16,0.61,,Germany
568982,22423,REGENCY CAKESTAND 3 TIER,2,2025-03-28 03:05:49,12.75,17910.0,United Kingdom
567971,POST,POSTAGE,1,2025-04-23 10:43:04,19.8,,United Kingdom
C562081,85099B,JUMBO BAG RED RETROSPOT,-19,2025-07-03 21:29:10,2.08,16476.0,United Kingdom
538635,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-09-03 00:08:54,2.55,16665.0,United Kingdom
560883,21977,PACK OF 60 PINK PAISLEY CAKE CASES,13,2025-07-04 10:42:24,0.61,15648.0,United Kingdom
558467,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2025-07-04 06:48:29,0.55,14306.0,Germany
567967,85099B,JUMBO BAG RED RETROSPOT,18,2025-08-01 22:30:01,2.08,16525.0,United Kingdom
552534,POST,POSTAGE,19,2025-11-10 14:51:51,18.0,14857.0,France
551990,POST,POSTAGE,3,2025-05-25 05:19:39,18.0,15954.0,United Kingdom
557508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2025-10-31 06:49:12,2.55,15679.0,United Kingdom
541062,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-10-15 13:56:20,2.55,14784.0,United Kingdom
561344,22423,REGENCY CAKESTAND 3 TIER,1,2025-12-17 01:08:35,14.02,12702.0,EIRE
552894,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2025-11-30 01:36:42,0.55,,Netherlands
542388,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2025-10-19 16:10:56,0.5,17626.0,United Kingdom
563717,22423,REGENCY CAKESTAND 3 TIER,7,2025-04-01 19:15:21,12.75,15121.0,United Kingdom
544991,POST,POSTAGE,4,2025-10-10 17:49:02,16.2,15816.0,United Kingdom
C565224,22423,REGENCY CAKESTAND 3 TIER,-18,2025-09-26 04:07:20,14.02,13550.0,United Kingdom
545274,20725,LUNCH BAG RED RETROSPOT,9,2025-04-16 20:42:42,1.82,16234.0,EIRE
552610,20725,LUNCH BAG RED RETROSPOT,8,2025-09-05 05:23:43,1.65,14920.0,United Kingdom
550850,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-04-03 21:00:47,2.3,13312.0,Netherlands
560898,22423,REGENCY CAKESTAND 3 TIER,13,2025-07-10 07:06:03,14.02,12876.0,Germany
542330,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-10-18 11:54:41,2.3,14370.0,United Kingdom
544396,POST,POSTAGE,17,2025-03-10 22:58:19,16.2,15392.0,EIRE
542543,85099B,JUMBO BAG RED RETROSPOT,6,2025-05-03 09:46:35,2.08,,United Kingdom
543838,20725,LUNCH BAG RED RETROSPOT,17,2025-10-18 16:01:35,1.65,13471.0,EIRE
